Cluster.Number	GeneID	Symbol	bat_old	bat_young	brain_old	brain_young	epi_old	epi_young	heart_old	heart_young	kidney_old	kidney_young	liver_old	liver_young	lung_old	lung_young	skm_old	skm_young	spleen_old	spleen_young	subQ_old	subQ_young
16	54460	MRPS21	NA	9.447447021633991	NA	NA	NA	NA	17.73525646593989	2.52009352906114	5.648950896563177	15.00686209725917	6.795845453084928	13.310049828321914	NA	NA	NA	NA	NA	NA	NA	NA
16	56945	MRPS22	1.5597899513934506	2.717724148859887	0.8846636122030379	2.2705277085473705	2.0677975661017456	9.109978366237474	5.329450260817369	3.718071786914404	2.474334826874464	8.010520489074965	1.983021945058032	1.5119098308028414	9.528372735049908	5.4009706000626405	NA	NA	17.54563093779407	12.051344242924381	NA	NA
16	51649	MRPS23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	64951	MRPS24	1.4939076476995337	3.6917815910593816	2.750930787483083	2.713009731793008	3.8623561930032033	2.8006507865548356	3.0862967845718012	1.2611705287140982	5.671468272955207	4.020485486894037	1.2648038883330979	14.377169254230477	1.326056289441739	NA	7.417004831054845	NA	NA	NA	NA	21.87912724
16	64432	MRPS25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	64949	MRPS26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	23107	MRPS27	27.13524030025144	25.37200441395452	15.766467320095964	31.725563926688505	NA	36.583477475563356	19.315623731481814	8.251422196703835	26.008249597965754	7.613913967989291	25.15566249105314	17.7312268377521	NA	NA	NA	24.58923199668525	10.084899366622741	11.22990018369957	NA	NA
16	28957	MRPS28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	10240	MRPS31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4251711359678985	5.881880560976804	NA	NA	NA	NA	NA	NA	NA	NA
16	51650	MRPS33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	65993	MRPS34	NA	1.2537828737626118	NA	NA	NA	NA	15.762844271210378	NA	11.436935058055019	11.457741845350553	16.258325967154597	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	60488	MRPS35	9.231003955853188	7.645252573967348	4.716237810888651	3.602728213432529	9.111397264903422	13.861258767870629	2.6781875671419244	19.520529828598463	3.740233616540144	4.949204894054245	14.816632637244274	13.99461552800999	NA	NA	NA	39.12893837668331	8.753809170713204	11.019215854708989	NA	10.84566563
16	64969	MRPS5	9.542679849329813	11.77343795515404	7.85717367113512	4.936523543650775	1.5666911282685916	8.551402838541227	15.432655920195236	13.907548886978507	5.09989826647252	NA	6.999846730209134	12.951933388234838	10.281813719125259	12.128635619772885	10.496354144052424	NA	11.647801734054417	6.402934799677141	NA	NA
16	64968	MRPS6	NA	2.4091323319297997	2.406799225479839	6.362460771744585	0.8765776988076179	0.8104649206255697	27.475992055097787	NA	NA	NA	1.2594925215167998	3.1638578343359067	1.5589714524665406	1.5567690888925327	NA	NA	5.8969950338593655	1.2425716475288513	8.533314461601606	2.396217544
16	64965	MRPS9	54.205209915839454	33.16003210804141	8.765565402956494	3.717793295464621	3.2213745957789635	2.9756440905877257	17.27298319644743	82.64921040273103	4.1980360074419885	6.123135034409428	7.014426207568755	2.9728232010654994	5.356853284953948	3.7427018073752842	NA	NA	0.674760464207344	0.6315570497623996	NA	38.16065024
16	84968	PNMA6A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	55037	PTCD3	6.763852344137502	24.991380095938133	4.714186607119475	3.076255739484224	NA	NA	14.831850101853565	5.809972679501542	7.566670007490255	10.75713455736199	14.612337083444672	15.047551202454196	NA	NA	NA	NA	NA	NA	NA	NA
16	158234	RG9MTD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	6128	RPL6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	7163	TPD52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	7692	ZNF133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	23245	ASTN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	28970	C11orf54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	400591	C17orf102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	148345	C1orf127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	10576	CCT2	33.240616341038994	36.80649815483457	21.588231907461875	20.45169692317168	33.193038637180344	22.8465189894683	31.44568299486525	28.600878716480658	36.97085881196601	29.257745066659936	25.58952767427731	27.67452212765945	31.8062073098424	29.967163350351274	14.696099411120674	25.066846777303645	25.439256857115176	21.94857083869429	41.309323349885084	24.77773112
17	7203	CCT3	20.61522031896238	27.422700383326664	12.77698428821773	20.339799998202057	14.949045984733306	20.336167037784957	28.863395863797695	29.78010147374713	26.54221586506801	33.41596090131401	21.087301890578676	16.352373454052515	23.93287525224401	18.273823757413858	5.664481882247621	25.20128068754527	18.92901469498022	16.65253912233511	15.242135462115204	8.581028156
17	10575	CCT4	32.97617365415889	33.1863623436512	21.14474735483273	15.585966703855211	14.804478399132126	24.344547345618533	16.993151280779568	18.803743320949927	21.60681663868035	22.498661145714685	9.779547357234858	17.375235813102528	32.442018164378155	33.00533363741829	13.769565261153193	15.91185260648974	20.626082867764552	18.575697682868302	40.002349585443355	28.46680266
17	22948	CCT5	11.70496555230507	25.041029706515832	18.387613512471468	16.995238133102408	9.999484291562107	6.3294831602069	25.296338610881214	17.110363504707998	11.423817557058054	14.332147975428366	14.346196312312443	25.921596319733037	17.38645158128054	27.149375621114437	14.612406073343186	6.050041325908785	18.44136981936177	15.52746304644198	25.45623679007294	26.1313035
17	908	CCT6A	11.56391386186418	9.268800161556804	4.162347442198933	4.523824336137031	6.658990794716679	6.624525504752199	5.088759376309882	6.246295216763093	6.425901116226155	7.1583021242908185	4.078887180866175	8.184305785407721	6.825597517930466	7.8895926354276344	3.0809313292581413	11.000294624975329	11.890490213104993	17.010376330369105	10.421985748807048	9.331977281
17	10693	CCT6B	7.317120619588944	NA	NA	NA	10.296991714628925	NA	2.4832112170576233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	10574	CCT7	16.18683156397048	41.611210204290565	14.956507080937564	27.566563911993864	18.639725178342495	24.64947265084801	4.660164850781667	21.18039908260256	13.275422171231842	28.650751776970914	9.571032638048903	24.28695264579315	16.73768352180116	22.331256996485724	15.427622315359084	4.775036182833295	15.03954150840583	17.567361821583887	14.716962562777558	22.94649406
17	10694	CCT8	15.020063034510049	17.87816970009699	7.206036518991621	9.679836515326974	87.17602950862654	56.70996160109023	8.685911022191704	10.953946603191207	8.930689728757795	13.362606743430623	5.7278510141735675	3.8061760234568665	8.843436944878714	12.904824312779315	4.8337230010701475	3.8680308037931375	23.62108047811479	20.8621408713153	33.23546525586228	29.69193587
17	64446	DNAI2	NA	11.22038829291859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	6468	FBXW4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	23193	GANAB	15.392553863501329	16.278469628816154	7.007909721887773	6.689902989516861	5.040531928126747	9.709900890636508	19.078163340355733	6.2119059883200904	5.189264776127534	6.469021688151874	17.516555751495986	18.661008584610773	7.806412036138264	13.45495854088578	4.509439878556338	10.895069486549426	6.43763737551853	1.7586647227707382	22.27069850546602	12.99153703
17	23030	KDM4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.453258198553263	NA	NA	NA
17	55220	KLHDC8A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	123103	KLHL33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	225689	MAPK15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	4956	ODF1	NA	NA	NA	NA	NA	39.96900716658119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	5082	PDCL	NA	NA	NA	NA	0.4448159467292473	0.007400903069229156	NA	NA	31.79701156566474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	79031	PDCL3	13.594619936452432	10.601007766549836	12.377908430352267	6.613830595404575	NA	6.585438595449889	NA	NA	NA	36.580668442522025	NA	35.86480693696153	6.3680754903725925	17.065218749912702	NA	NA	24.823607250355252	6.8853660474197	25.75368124550941	NA
17	5191	PEX7	9.519794733338662	16.56196479573182	17.55923441754197	NA	NA	9.644829664471331	NA	NA	13.489612144275466	6.264186033696132	9.976455976041382	7.906077262436845	NA	27.550681481917497	NA	NA	NA	NA	NA	NA
17	57826	RAP2C	NA	4.171261400528857	9.11947934636517	11.14261399780095	12.537414432807873	5.154223691558783	6.1443324088921525	10.627433533857275	11.87736114646595	NA	NA	3.3853925537408758	7.950676518916595	NA	NA	2.7068247460899935	NA	10.004296848833855	NA	NA
17	25956	SEC31B	NA	NA	31.090800148621657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.06777134862933	11.367739913469808	22.014846239291238	NA	NA	NA	NA
17	6950	TCP1	14.66811698686389	34.02813601687175	17.876946377145853	16.66371784130113	15.340996383967427	24.369950479683208	24.10615599642189	37.26119967064147	8.229236338480845	11.377928349012695	8.211983139135555	8.385865324395274	7.083700685309931	8.564563077799898	22.643585764562324	14.164817793088222	12.612587080769796	19.916451961918618	17.535112174525448	19.3632239
17	26140	TTLL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	164395	TTLL9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	112714	TUBA3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	79861	TUBAL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	10190	TXNDC9	27.893901706149556	NA	4.917477981160389	25.298546144850572	11.543204961941342	52.082643805331045	NA	NA	24.623066522644585	20.124564026285803	NA	NA	NA	89.925810616637	NA	NA	40.524455989468706	47.50410481969525	NA	NA
17	79084	WDR77	6.0184462091138045	28.177561076285222	17.203710291563958	24.9219855924349	14.008839330952298	23.218409060564248	14.776636836051022	9.988811139432297	45.17093541635222	8.023039785471246	32.1833293383868	14.439978719224053	NA	12.412262163382215	8.787850612642387	NA	12.95156919838448	23.08368558614224	11.861064692321696	23.54073512
17	349136	WDR86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	90381	C15orf42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	375341	C3orf62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	8900	CCNA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	890	CCNA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	891	CCNB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.89244781834441	NA	NA
18	9133	CCNB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.15791343189223	NA	NA
18	595	CCND1	NA	NA	NA	NA	9.31898837342191	NA	NA	NA	6.205106270210579	NA	NA	NA	NA	NA	NA	NA	7.025436470968645	NA	NA	NA
18	894	CCND2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	896	CCND3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.881025383918267	NA	NA	NA	88.58617957877237	NA	NA
18	898	CCNE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	9134	CCNE2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	991	CDC20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.448779858702373	NA	NA
18	983	CDK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	1017	CDK2	4.911348532710787	0.6294053996764032	NA	NA	1.5360910297051713	1.0501048802928834	NA	NA	3.7020000628403964	1.2870598730861746	NA	NA	3.1376625317450038	NA	NA	NA	3.0658325718686554	NA	0.8476931413675842	NA
18	1018	CDK3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	1026	CDKN1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	1027	CDKN1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.006396304644715	NA	NA	NA	NA	NA	NA	3.2362873798490215	3.2300915377749724	NA	NA
18	1028	CDKN1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	1033	CDKN3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	81620	CDT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.169748234050058	4.422485818735309	NA	NA
18	1163	CKS1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	1164	CKS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	1387	CREBBP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.816412451692818	NA	NA
18	2033	EP300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.654484555363634	12.396223347321136	NA	NA
18	92797	HELB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1602639843794	6.247244187564137	NA	NA
18	27085	MTBP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	4998	ORC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	9088	PKMYT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	5933	RBL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.30293230385062	NA	NA
18	5934	RBL2	NA	NA	NA	NA	10.580884484335595	NA	NA	NA	NA	43.22274349726945	NA	NA	NA	NA	NA	NA	22.985608887141236	21.547023982900868	NA	23.24558093
18	25939	SAMHD1	6.556697239785249	43.4683297698936	18.854107314191616	88.57463957854534	14.599152992830502	27.872985338034926	11.705072831359706	24.27497223104742	18.425981731998654	22.959797035209863	21.21891653812707	14.549116475711923	68.99551672783423	26.122322790926113	100	23.950518006053244	21.253434232269587	12.938490958721104	23.214175752789107	38.21180326
18	49855	SCAPER	NA	NA	8.643872167897124	7.631100378078014	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5385871138929	NA	NA	NA	13.190442425614236	NA	NA
18	284273	ZADH2	4.290936013544934	13.303622186026853	7.521127036289246	13.681039501045921	23.936869568212778	18.65144191852646	3.160650267432247	23.49780581058007	21.449567797942006	8.412192564984807	5.016021967823347	16.53494375171478	15.855664841115674	25.542772819686558	0.47201143696331743	18.499900544088838	NA	2.0889568018415003	23.01010620845387	28.33244924
19	217	ALDH2	15.335530909073228	4.705548358698956	7.739465540605837	14.517154829591115	5.369800853405193	8.367882913187513	36.28755150491756	5.950229637798563	5.591302794858223	17.495784491378302	6.232493617603853	11.72024635105272	8.871067496505063	25.678700353476632	27.554667078501836	1.4881437229555907	22.605490157166535	6.822069170844751	11.548680656573417	7.015171514
19	218	ALDH3A1	NA	NA	NA	NA	NA	17.758112179487085	NA	NA	NA	NA	NA	NA	NA	3.7804676932624277	NA	NA	NA	1.7629737690475227	NA	NA
19	336	APOA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	337	APOA4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	352999	C6orf58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	767	CA8	35.93692355107481	NA	17.586014030163813	19.804279798492015	NA	NA	7.290953061600196	55.794668216845096	8.210820404749338	11.669984540635566	38.1117064923513	85.50329789744451	10.958542098700152	12.608137591770717	NA	NA	NA	NA	NA	NA
19	1356	CP	7.9729950434388925	48.41249210795728	33.14638580527735	17.59855597496601	81.67697426076067	88.49604002922891	26.63045815342383	35.91719933519791	17.138178118631494	28.11612653448781	30.104621645790054	49.474877200650866	47.100630863011844	99.41213118976272	NA	NA	21.367891624317554	24.539560152350052	81.13339476122373	65.64744014
19	1471	CST3	NA	NA	33.93273198263149	40.89034590016863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	64794	DDX31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.128706538263166	6.7615559222662736	14.211857377305941	NA	NA	NA	NA	10.91604860104258	NA	NA
19	284161	GDPD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	56287	GKN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	3042	HBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	3240	HP	13.541243366137616	24.046529870644303	44.82678573531871	48.52940974886386	49.78926918289957	76.22137247044404	35.89011912234369	58.994366197001206	31.16056912949379	41.761756613463305	23.594018013769606	17.72549163854701	31.90289521863905	100	NA	81.31613435992014	20.987570964614328	37.35640313405634	56.61512807933758	46.12763813
19	3263	HPX	49.21555828204277	91.02603647162864	19.55615448179852	100	100	100	40.69924550949846	74.95588823129758	50.37061920514404	20.826156950464252	22.68589662905261	56.21374383865826	33.48637985110064	100	NA	77.17636750829898	18.896800023173803	38.03684585649032	100	79.93649484
19	3502	IGHG3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	3503	IGHG4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	3507	IGHM	21.720480058171265	NA	30.693676299328946	NA	17.220695882384792	29.734276810071197	28.85012301621449	NA	15.157455426084368	37.93817562757613	31.161531018952427	NA	39.38923120058736	65.51935780747358	7.797816475204067	NA	20.4363094457194	23.216704059703897	32.42767674586392	30.2815394
19	3538	IGLC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4588348813062468	1.8204204809485964	NA	NA
19	4025	LPO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	4069	LYZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	10232	MSLN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	4586	MUC5AC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	79664	NARG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	5004	ORM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	5005	ORM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	219988	PATL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	5304	PIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	58503	PROL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	81609	SNX27	NA	NA	28.313301178473704	6.595385062229525	9.321168210177554	0.45154143917799006	NA	10.482512770715086	2.8065789034685897	0.5805847777664976	27.27431046109466	25.147697990495747	NA	NA	NA	NA	NA	NA	NA	NA
19	6947	TCN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	7276	TTR	5.689398739899976	4.252441052731425	3.7675032192587636	3.0670614117420905	2.982317223881739	10.921899104378117	4.651357115403256	3.8985918388746703	1.8884506680851316	1.0787903041871751	3.9781505753246464	4.554324383214679	5.712133106340984	6.610043477951682	1.8054995689477238	2.8068480190407037	5.297992495066412	1.4766797641350813	29.69456765536965	43.90187216
20	79575	ABHD8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	79798	ARMC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	9150	CTDP1	23.002481113208873	20.59701497980805	NA	NA	16.01538002748333	11.177818371573336	NA	NA	11.627349512861883	NA	7.903539174155192	NA	6.95700918296639	NA	NA	NA	11.898067647672308	7.2530263386949185	16.455515847430217	21.98718228
20	1797	DOM3Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	92344	GORAB	NA	NA	2.593361649742454	3.373800747906196	NA	9.103884193071554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	11321	GPN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.191992303865385	NA	NA
20	54707	GPN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	81488	GRINL1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	132014	IL17RE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	4005	LMO2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	4330	MN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	4437	MSH3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1664593363265108	NA	NA	NA
20	55011	PIH1D1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	57095	PITHD1	12.17720291807133	NA	NA	7.806548786595163	24.470325260644422	NA	NA	NA	NA	NA	NA	NA	16.804037893097135	31.46542769749671	NA	NA	23.43726259795428	NA	NA	NA
20	5430	POLR2A	16.79495483691314	NA	14.573843281072579	22.40399472943765	19.89120337763126	13.403050804771066	NA	6.608432044318302	12.952154033367105	18.716244461179574	10.891451484753674	NA	12.69053685459443	20.996971701657134	NA	NA	27.52428249277508	16.040056855337248	NA	21.13421743
20	5431	POLR2B	35.626095309439606	18.133567960679276	12.41415486856971	20.528500168793464	21.748181841723618	18.776308358202385	NA	9.249347336176987	24.101701653674233	28.447627493266282	26.44303209866999	21.944664658038683	16.854771587389482	24.700847468524547	NA	NA	30.72832691892931	14.565614059158458	34.81339582336858	26.98412255
20	5432	POLR2C	4.662765637224455	5.6729189648272635	3.1146133805686134	12.672273693130908	NA	NA	NA	NA	12.461824698317107	NA	NA	NA	6.071583071400441	2.266443517791455	NA	NA	NA	NA	24.573357817265848	7.192315136
20	5433	POLR2D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	5435	POLR2F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	5436	POLR2G	NA	NA	10.661930658726472	5.817485550588392	NA	6.27549284136942	NA	29.53341159244153	9.869334160043406	NA	NA	NA	12.359743438748229	NA	NA	NA	3.2956489092123986	8.019753609801615	4.058142159272393	NA
20	5437	POLR2H	NA	NA	13.69891642106786	18.492698474437447	7.5241545597448205	NA	NA	NA	NA	NA	NA	NA	NA	5.563284776806649	NA	NA	7.582011706145164	NA	24.810080808372895	NA
20	5438	POLR2I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	5439	POLR2J	NA	NA	3.766929350932577	4.608748081129933	NA	14.947281513969637	3.9570500204001307	NA	NA	NA	NA	NA	NA	NA	NA	5.8847460734881265	13.82216691528502	9.455742715697065	NA	NA
20	5441	POLR2L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	9400	RECQL5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	26015	RPAP1	NA	NA	NA	NA	29.84450521177819	22.71071192281705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3949538825747	7.271030340538535	NA	NA
20	79871	RPAP2	NA	NA	NA	NA	3.207574011836975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.907058754871834	NA	NA	NA
20	55197	RPRD1A	NA	NA	17.15499009806731	10.242152983516911	NA	NA	NA	NA	NA	NA	33.315499134157015	NA	NA	NA	NA	NA	20.672676058358924	19.95799830365052	NA	NA
