cluster_no	bat_old	bat_young	brain_old	brain_young	epi_old	epi_young	heart_old	heart_young	kidney_old	kidney_young	liver_old	liver_young	lung_old	lung_young	skm_old	skm_young	spleen_old	spleen_young	subQ_old	subQ_young
283	0.04598221551004582	0.07317973425451775	0.06181828517892979	0.07464913132459228	0.0791202274886136	0.09979249003130006	0.25337231740796584	0.24591481714498276	0.0771215348193358	0.34471982789191435	0.04296050598585418	0.3006421323112032	0.2987250839852781	0.002681493651793206	0.013809318088437054	0.19766340205625355	0.06250725888341004	0.40497752130647513	0.3920775765695874	0.1136817383756974
284	2.0671543805591622e-4	2.3112669483429924e-5	0.06181828517892979	0.07464913132459228	0.0791202274886136	0.09979249003130006	0.03051278170728091	0.24591481714498276	0.0771215348193358	0.05909151695854563	0.04296050598585418	0.3006421323112032	0.2987250839852781	0.02541920233633035	0.1736667127980377	0.018089409678512393	0.006392385601635548	0.010218788081657403	0.07836857350063943	0.4629718731577983
285	0.3069998884508508	0.07317973425451775	0.3519291260403502	0.07464913132459228	0.009262392675528582	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.05909151695854563	0.04296050598585418	0.3006421323112032	0.2987250839852781	0.14886542248715	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.08419591540108955	0.07836857350063943	0.1136817383756974
286	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.07464913132459228	0.0791202274886136	0.09979249003130006	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.02541920233633035	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.08419591540108955	0.3920775765695874	0.4629718731577983
287	0.3069998884508508	0.07317973425451775	0.06181828517892979	0.008450288580785692	0.009262392675528582	0.09979249003130006	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.05909151695854563	0.29744455094473976	0.3006421323112032	0.04335861196062119	0.002681493651793206	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.40497752130647513	0.009123864068576633	0.1136817383756974
288	0.3069998884508508	0.07317973425451775	0.06181828517892979	0.38353604873698843	0.3937736525190131	0.013381093389766268	0.25337231740796584	0.0018987257035579309	0.3892417444197309	0.05909151695854563	0.29744455094473976	0.3006421323112032	0.04335861196062119	0.02541920233633035	0.013809318088437054	0.19766340205625355	0.35372079017869706	0.010218788081657403	6.490559433274967e-4	0.1136817383756974
289	0.3069998884508508	0.07317973425451775	0.3519291260403502	0.38353604873698843	6.626459092118783e-4	0.013381093389766268	0.03051278170728091	0.028640983168821545	0.0771215348193358	0.34471982789191435	0.29744455094473976	0.043958548161435046	0.2987250839852781	0.5206883036628157	0.1736667127980377	0.19766340205625355	0.06250725888341004	0.010218788081657403	0.3920775765695874	0.016472742306193316
290	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.38353604873698843	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.5206883036628157	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.40497752130647513	0.3920775765695874	0.4629718731577983
291	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.38353604873698843	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.14886542248715	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.40497752130647513	0.3920775765695874	0.4629718731577983
292	0.3069998884508508	0.07317973425451775	0.06181828517892979	0.07464913132459228	0.0791202274886136	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.5206883036628157	0.013809318088437054	0.018089409678512393	0.35372079017869706	0.010218788081657403	0.07836857350063943	0.1136817383756974
293	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.38353604873698843	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.008895816885144873	0.005853437679665794	0.29744455094473976	0.043958548161435046	0.2987250839852781	0.5206883036628157	0.1736667127980377	0.018089409678512393	0.35372079017869706	0.40497752130647513	0.3920775765695874	0.4629718731577983
294	0.04598221551004582	0.07317973425451775	0.06181828517892979	0.38353604873698843	0.3937736525190131	0.09979249003130006	0.03051278170728091	0.24591481714498276	0.0771215348193358	0.05909151695854563	0.29744455094473976	0.043958548161435046	0.2987250839852781	0.002681493651793206	0.1736667127980377	0.19766340205625355	0.06250725888341004	0.08419591540108955	0.07836857350063943	0.1136817383756974
295	0.04598221551004582	0.07317973425451775	0.06181828517892979	0.008450288580785692	0.3937736525190131	0.013381093389766268	0.25337231740796584	0.24591481714498276	0.008895816885144873	0.05909151695854563	0.04296050598585418	0.3006421323112032	0.04335861196062119	0.5206883036628157	0.1736667127980377	0.19766340205625355	0.06250725888341004	0.08419591540108955	0.07836857350063943	0.1136817383756974
296	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.38353604873698843	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.5206883036628157	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.40497752130647513	0.07836857350063943	0.4629718731577983
297	0.3069998884508508	0.38009074974190504	0.06181828517892979	0.38353604873698843	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.5206883036628157	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.40497752130647513	0.3920775765695874	0.4629718731577983
298	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.07464913132459228	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.0771215348193358	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.5206883036628157	0.1736667127980377	0.018089409678512393	0.35372079017869706	0.40497752130647513	0.3920775765695874	0.4629718731577983
299	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.38353604873698843	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.3892417444197309	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.5206883036628157	0.1736667127980377	0.19766340205625355	0.06250725888341004	0.40497752130647513	0.3920775765695874	0.4629718731577983
300	0.3069998884508508	0.38009074974190504	0.3519291260403502	0.38353604873698843	0.3937736525190131	0.43700105834267144	0.25337231740796584	0.24591481714498276	0.0771215348193358	0.34471982789191435	0.29744455094473976	0.3006421323112032	0.2987250839852781	0.14886542248715	0.1736667127980377	0.19766340205625355	0.35372079017869706	0.08419591540108955	0.3920775765695874	0.4629718731577983
301	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.05573517625493327	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.031702959285507634	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
302	0.2697116494593076	0.3362463189579926	0.04595084225847468	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.031702959285507634	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.41307328247464137
303	0.2697116494593076	0.004919616586029425	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.02239309319725591	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.05858437080576436	0.010041660643407696
304	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.08590773949869619
305	0.033974798775500685	0.3362463189579926	0.3104847202030042	0.05573517625493327	0.3488231632289557	0.07510351956229047	0.02239309319725591	0.021000338178746226	0.05762847255242411	0.04388063716457996	0.031702959285507634	0.03245283418378499	0.0320020159646646	0.11359507387263001	0.010040509379415172	0.17200997457371958	0.3121188571365131	0.006164416183312666	0.05858437080576436	6.739563493347075e-4
306	0.2697116494593076	0.3362463189579926	0.04595084225847468	2.642903366591858e-4	0.059160846113446415	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.05762847255242411	0.04388063716457996	0.2610896873791846	0.03245283418378499	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.005491803443469857	0.41307328247464137
307	0.033974798775500685	0.054611149530854726	0.3104847202030042	0.05573517625493327	0.059160846113446415	0.07510351956229047	0.22153524087929632	0.001117609713537978	0.005351977128430996	0.30391578347286197	0.031702959285507634	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.010040509379415172	0.013188358443358103	0.04647443794576026	0.06305959330982328	0.3472620047025943	0.08590773949869619
308	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.02239309319725591	0.21487569800553097	0.05762847255242411	0.04388063716457996	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
309	0.2697116494593076	0.3362463189579926	0.04595084225847468	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.02239309319725591	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.015674470042957283	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.41307328247464137
310	0.2697116494593076	0.054611149530854726	0.04595084225847468	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.08590773949869619
311	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.031702959285507634	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
312	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
313	0.0023493105815313485	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.031702959285507634	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.3472620047025943	0.41307328247464137
314	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.021000338178746226	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
315	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.02239309319725591	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.41307328247464137
316	0.033974798775500685	0.054611149530854726	0.003756537972568926	0.05573517625493327	0.3488231632289557	0.07510351956229047	0.02239309319725591	0.021000338178746226	0.05762847255242411	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.0012475639606257885	0.15082994212523715	0.013188358443358103	0.04647443794576026	0.06305959330982328	0.05858437080576436	0.08590773949869619
317	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.05573517625493327	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
318	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.02239309319725591	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
319	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.008117876416883892	0.22153524087929632	0.021000338178746226	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.3472620047025943	0.08590773949869619
320	0.033974798775500685	0.054611149530854726	0.3104847202030042	0.05573517625493327	0.059160846113446415	0.38882840572676125	0.02239309319725591	0.021000338178746226	0.005351977128430996	0.04388063716457996	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.46757074920914965	0.15082994212523715	0.013188358443358103	0.3121188571365131	0.3591515776057057	0.05858437080576436	0.08590773949869619
321	0.2697116494593076	0.3362463189579926	0.04595084225847468	0.05573517625493327	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
322	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.08590773949869619
323	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
324	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.08590773949869619
325	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
326	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.3472620047025943	0.41307328247464137
327	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.08590773949869619
328	0.033974798775500685	0.054611149530854726	0.04595084225847468	0.05573517625493327	0.059160846113446415	0.07510351956229047	0.02239309319725591	0.21487569800553097	0.05762847255242411	0.04388063716457996	0.031702959285507634	0.03245283418378499	0.0320020159646646	0.11359507387263001	0.010040509379415172	0.013188358443358103	0.04647443794576026	0.06305959330982328	0.05858437080576436	0.08590773949869619
329	0.2697116494593076	0.3362463189579926	0.003756537972568926	0.00507907447018861	0.3488231632289557	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.04388063716457996	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.015674470042957283	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.08590773949869619
330	0.2697116494593076	0.054611149530854726	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.001117609713537978	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.010040509379415172	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
331	0.2697116494593076	0.054611149530854726	0.3104847202030042	0.3394093462495027	0.005576786918535703	0.008117876416883892	0.02239309319725591	0.021000338178746226	0.005351977128430996	0.30391578347286197	0.2610896873791846	0.03245283418378499	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.41307328247464137
332	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.05762847255242411	0.04388063716457996	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.06305959330982328	0.3472620047025943	0.41307328247464137
333	0.033974798775500685	0.054611149530854726	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.021000338178746226	0.005351977128430996	0.003496131683693882	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.11359507387263001	0.010040509379415172	0.013188358443358103	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.010041660643407696
334	0.2697116494593076	0.054611149530854726	0.3104847202030042	0.3394093462495027	0.059160846113446415	0.38882840572676125	0.22153524087929632	0.021000338178746226	0.3446531430482457	0.30391578347286197	0.031702959285507634	0.0021882605478291835	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.3472620047025943	0.010041660643407696
335	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.010041660643407696
336	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.059160846113446415	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.08590773949869619
337	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
338	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
339	0.0023493105815313485	0.054611149530854726	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.021000338178746226	0.3446531430482457	0.04388063716457996	0.031702959285507634	0.2639730488612366	0.0320020159646646	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.08590773949869619
340	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.41307328247464137
341	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.059160846113446415	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
342	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.059160846113446415	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
343	0.2697116494593076	0.3362463189579926	0.04595084225847468	0.05573517625493327	0.3488231632289557	0.38882840572676125	0.02239309319725591	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.002141362585045953	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.3472620047025943	0.41307328247464137
344	0.2697116494593076	0.3362463189579926	0.003756537972568926	0.3394093462495027	0.3488231632289557	0.008117876416883892	0.22153524087929632	0.021000338178746226	0.005351977128430996	0.30391578347286197	0.2610896873791846	0.03245283418378499	0.26224415941032686	0.11359507387263001	0.010040509379415172	0.013188358443358103	0.04647443794576026	0.06305959330982328	0.3472620047025943	0.41307328247464137
345	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
346	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.059160846113446415	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.3472620047025943	0.41307328247464137
347	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.059160846113446415	0.07510351956229047	0.02239309319725591	0.021000338178746226	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.0038234976365498804	0.3591515776057057	0.3472620047025943	0.41307328247464137
348	0.033974798775500685	0.3362463189579926	0.04595084225847468	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.02239309319725591	0.021000338178746226	0.05762847255242411	0.30391578347286197	0.031702959285507634	0.2639730488612366	0.0320020159646646	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.06305959330982328	0.005491803443469857	0.08590773949869619
349	0.2697116494593076	0.054611149530854726	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.021000338178746226	0.05762847255242411	0.04388063716457996	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.0038234976365498804	0.06305959330982328	0.3472620047025943	0.41307328247464137
350	0.033974798775500685	0.054611149530854726	0.04595084225847468	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.001117609713537978	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.015674470042957283	0.15082994212523715	0.17200997457371958	0.04647443794576026	0.3591515776057057	0.05858437080576436	0.08590773949869619
351	0.033974798775500685	0.004919616586029425	0.04595084225847468	0.05573517625493327	0.059160846113446415	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.05762847255242411	0.04388063716457996	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.015674470042957283	0.010040509379415172	0.17200997457371958	0.3121188571365131	0.006164416183312666	0.05858437080576436	0.41307328247464137
352	0.033974798775500685	0.004919616586029425	0.3104847202030042	0.05573517625493327	0.059160846113446415	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.031702959285507634	0.0021882605478291835	0.0320020159646646	0.015674470042957283	0.010040509379415172	0.17200997457371958	0.3121188571365131	0.006164416183312666	0.3472620047025943	0.010041660643407696
353	0.2697116494593076	0.3362463189579926	0.04595084225847468	2.642903366591858e-4	0.005576786918535703	0.008117876416883892	0.02239309319725591	0.21487569800553097	0.05762847255242411	0.04388063716457996	0.0021104572249472835	0.03245283418378499	0.002141362585045953	0.015674470042957283	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.05858437080576436	0.41307328247464137
354	0.033974798775500685	0.054611149530854726	0.04595084225847468	0.00507907447018861	0.005576786918535703	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.005351977128430996	0.30391578347286197	0.031702959285507634	0.03245283418378499	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.05858437080576436	0.41307328247464137
355	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
356	0.2697116494593076	0.3362463189579926	0.04595084225847468	0.3394093462495027	0.059160846113446415	0.07510351956229047	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.0320020159646646	0.11359507387263001	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.06305959330982328	0.3472620047025943	0.41307328247464137
357	0.033974798775500685	0.054611149530854726	0.3104847202030042	0.05573517625493327	0.059160846113446415	0.07510351956229047	0.02239309319725591	0.021000338178746226	0.05762847255242411	0.30391578347286197	0.031702959285507634	0.03245283418378499	0.26224415941032686	0.11359507387263001	0.15082994212523715	0.013188358443358103	0.04647443794576026	0.06305959330982328	0.3472620047025943	0.08590773949869619
358	0.2697116494593076	0.3362463189579926	0.3104847202030042	0.3394093462495027	0.3488231632289557	0.38882840572676125	0.22153524087929632	0.21487569800553097	0.3446531430482457	0.30391578347286197	0.2610896873791846	0.2639730488612366	0.26224415941032686	0.46757074920914965	0.15082994212523715	0.17200997457371958	0.3121188571365131	0.3591515776057057	0.3472620047025943	0.41307328247464137
